tweet_text,cyberbullying_type
sorry satin latin america american its meme worst bully army s nothing use old meanwhile gay men making rape racist,1
best kat antre,1
need fall oven cook better shut fuck,1
nick s pouting annoying ready wipe kick show,1
would epiphany age 8 reading funny free basset except fa gay rape well fewer gay rape,1
really got aggressive screaming faggot gay man even sad rape joke still say day bet said double bless,1
thought insightful 4 people joke gay rape,1
got point rape of ok gay weight sad std mental of ok try protect people feelings period,1
are tricking men sex thus gay male psychopathic pretending basically rape people pretty term think spread message reinforce belief,1
mind us crime purposefully cover details due making us unsafe men,1
booking head everything talking rape sexual assault goth sensitive people ruin everything nights soft nowadays reason bring office back 1 gay joke would piss get show cancelled,1
om heard trump going 1 kill 2 kill 3 legalize rape 4 nuke korea 5 make yo mama,1
reminder cut people school got rape joke self harm joke use gay faggot insult,1
people want cook living realize realise another chore housework fun twice it,1
dare call sexist dollar every time heard woman say men the th,1
stupid bitch trifling,1
joke everyone laughing daughter mayday gay laughing homophobia potential rape,1
stand female play play football sexist every time hear holly owe game a ca,1
killer kill whole dinner,1
think appropriate question would dealt call bitch back go screeching crying shrill female fashion floor,1
colleague work think exceptional ask call fucking work,1
toss student onto list well,1
desert hot mess like minus hot,1
things boss make feel like nth 6th grade fart gay gay rape,1
heard people joke male rape saying dude serious woman forced sex gay smug disgusting honest,1
abortion rape gay sex one could throw laugh whole thing chose later approach,1
update thought found cool queer guild legit worst bay area gay white imagine sexism gator stay safe apparently x,1
like okay get hate black people gay people like making rape whatever like least original hatred always never funny,1
face kat hideous,1
sexist sports always look like idea,1
saw made joke gay date rape one sentence,1
ha well guess make loyal pro never loyal big nig,1
of ok sexist one flying fuck football,1
really upset concerned possibility gay brother rape joke,1
literally trial child rape racist sexist like body wrong america,1
anyone else mute tell tele woman commentator match day,1
although disagree political coho person male female way ever although acceptable bitch one,1
unless learn propaganda,1
italy magazine away book terrible gay rape joke cover,1
50 cent rape countless times abuse made joke shooting gay wedding kind harmful stuff forget told savage get strap funny,1
get rape foul yes gay of ok people offended vice making fun chalice,1
oh definitely anime community definitely pick apart female character way already seen anime call echidna bitch done anything yet forget king help sugar epic man,1
watch audience margarita who cho rape whites gay people,1
wait day threaten disembowel people using gay insult tell rape funny,1
live time allow call depending content use,1
self described radical feminist death won told,1
twitter calling kat crazy eyes bless twitter literally fucking eyes ever seen,1
know would gay prison rape scrolled far enough dude fucking trash,1
hate know mind business,1
would think joke real skip candidate gay donkey tried rape horse,1
loyal bitch without daddy like finding holographic metro sounding like lot,1
today society sensitive sad joke everything take gay race rape sensitive,1
fucking bitch criticism criticism policy economically sound pay stuff like criticism calling fucking bitch policy agree call female family,1
lame ass gas make rape act gay lob trash ass,1
man know dating feminacy jenny told going work baby,1
like part world of ok work though female call bitch email office,1
stick kat sort bitch really show,1
kat proof majority must a wa one truly awful human bad thoria though,1
know shit false soon see mf calling like bitch call us 100 less creepy,1
female call bitch big bitch,1
dude saying like know anything football lot,1
joke rape killing people multiple things intentionally known upset saved lack luster end road like kelvin heart like cool was x smart ass,1
decided last night prawn head particularly red dress,1
really sexist turn say pro like 20 times every sentence fuck ignorant lot,1
every time think sink lower see character gay bottom people like make rape think going throw forest never seen,1
casebook scared openly gay atheist family rape okay,1
small hands trump gay cutin putin trump prison rape joke would call day,1
to tv editing kat natural nasty bitch,1
saw woman driving lorry town today serious irony turned hoover lorry though,1
way wanted call bitch would sugar coat calling female saying acting like female ill call like ion view word female light on gon invalidate person,1
rape real enema nema drunk gay lesbian rape choice wish the sensitivity coming,1
fun fact mommy yet call,1
made gay know scared men even made rape know every boy meet dick head really want,1
totally validating rape pedophilia totally of ok hurt gay people,1
hate people tweet like funny world changed rape funny racism funny black funny gay hate funny really want change world got let past go embrace today,1
vice panda s sickness gay cure overreact rape joke personal,1
offended rape racism go find safe space sweetheart also target bathroom laws opinionated confident gay people,1
sorry sexist would scared woman running country nice,1
crumble curd cream description dessert also reaction collins collin s inevitable scathing review,1
really calling killing gay people promote rape name joke cool,1
hope blonde cows make,1
amount times men family refer make rape gay n n e,1
really letting ya man call bitch,1
still fan lady played sac,1
video gyrus cyrus date rape joke gay nightclub,1
gender social construct assuming gender male female female call bitch time,1
backed straight would scientific precision,1
said gyrus cyrus saying cocktail make someone gay rape joke,1
say often worth repeating realize go every day hanging gay scene came even though love men like hit grope try rape apparently joke,1
sexist get attention tweet followers its,1
gay rape joke made smile,1
rape culture via really frustrating trying explain people okay,1
little refresher rape funny fat funny racist funny funny special needs still funny using r word insult okay using gay insult still okay,1
path redemption louis c obviously paved rape,1
cheeky gay brand whose name joke prison rape casebook cursed,1
world really full toxic people someone make joke rape said fine guy brush girl boy lesbian gay ever never acceptable make joke rape,1
