tweet_text,label
Fuck Dumb Nigger dick rider I wait play take money Link 2v2,1
This white dumb fuck called nigger,1
nah tell hoe suck shit RT Holdd myy dicckk RT FUCK OBAMA  dumb ass nigger,1
You dictate hell anyone feel concerning anything pertaining black people think fucking second sitting home crying past ,1
Africa full us  Niggers  hunny  Your dumb fuck ,1
dumb bytch want get fuckd RT FUCK OBAMA  dumb ass nigger,1
look like Edward Scissorhands face RT FUCK OBAMA  dumb ass nigger,1
Lot niggers advance life dumb fuck ,1
FavoriteOFLine fuck dumb nigger RT fuck sakes,1
Like  likes black people  niggers disgusting ,1
FUCK YOU Marques  I know I spelled wrong fuck  I dumb basic white nigger expect son  ,1
FUCK OBAMA  dumb ass niggerThat right NIGGAS  NEVER IGNORANT GETTING GOALS ACCOMPLISHED ,1
Yo fuck math  bunch dumb niggers  smellkanks  falln asleap bus,1
In summer 1967  race riots erupted across country used called Negro communities  Feds convened commission  Kerner Commission  68  said US white problem  We nothing follow recommendations still ,1
FUCK OBAMA  dumb ass nigger somebody better say prayer I ready put bitch tears,1
I Am glad suspended fat fuck  The Deadskins bunch dumb niggers thugs  Fuck  And way  still get INT,1
Hahaha yurr madd RT FUCK OBAMA  dumb ass nigger,1
So called christian bitch called nigger behind back thought slick one employees heard say  yeah let catch outside store bitch see fuck I say  Jesus save rasict bigot dumb bitch ,1
Dumb fucking niggers always sit seat  Why fuck care much got sent back ,1
I hope pray first thing ll see wake tweet  My Fav Rapper  The brilliant  fantastic amp  inteligent rapper game  The OG expensive amp  rich flows  This Sir  You Are number one die hard fan,1
My dad white dumb fuck fernandesbuilt chill nigger shit,1
Hate people half black fuckin dumb enough say I hate niggers  WhereTheyDoThatAt  waat da fuck  ,1
oh bad dumb fuck spell check  gone pull nuts mouth call nigger spell right,1
If I face  I would MADD though  RT FUCK OBAMA  dumb ass nigger,1
According Black coaches prize get rewarded hire nigger  I said I said  That Is disgusting insulting POC,1
yes black girl yes braid anything past dookie braid yes exist,1
FUCK OBAMA  dumb ass nigger,1
I hope black Americans realized played liberal left extreme socialistMarxist agenda  People careful wish Pelosi  Schumer  Biden team done anything past future ,1
dumb bitch RT Fuck outta Zoey 101  FUCK OBAMA  dumb ass nigger ,1
niggers fucking STUPID I hate fuck boy house niggers trying stand fucked crackernigger DUMB  MOVE,1
Omg  These white boys saw yelled FUCK TUSKEGEE  YOU DUMB NIGGERS  omfg  I ran store  wtf,1
I Been rocking w since first irl vs fredo way went one hated TO THE MOST LOVED IN THE COMMUNITY  I Am proud bro frfr,1
 everything b black thing  Hahahaha racism lol bad bro colored friend lol,1
could explain without calling dumb nigger nagger ever fuck  ,1
He literally called radio host Negro live air  You think would flash white power symbol  Yeah might brightest either,1
fap  masturbate dumb nigger Fuck ,1
Hey  sand nigger singing fucking hindu  shut fuck  I trying watch sports highlights  You dumb fucking raghead ,1
BLM political regime run domestic terrorists anarchists  Just stop  Because BLM  black lives lost due rioting anarchy lives lost cops past decade  You justify anything BLM anymore  BS ,1
nigger  dumb nigger  I texted see time gettin haircut could come fuck witchu bounced ,1
FUCK OBAMA  dumb ass nigger  BITCH SHUT THE FUCK UP AND SUCK THAT NIGGER DICK HE STILL YO WHITE ASS PRESIDENT BIITCHH,1
The killing cop Minneapolis beyond disgusting  That cop go prison life  Here example two completely different types people  Black protesters using right protest  Then Niggers burn loot ,1
Do sleep  Then speak  And never talk bad bout niggas eat,1
LOL I give fuck dumb bitch In twitter home line go suck big dick nigger digger,1
You would get naked anyways dumb niggerWe know gives fuck camwhoring ass gets naked  IDGAF,1
ohh yeah  dumb fuck  RT would america ever elect nigger  mitt romney hopefully bring back slaves lol,1
Boys I carrying dumb ugly fuck name wayne ugly nigger pictwittercomp7Q34HtTsU,1
Hella bay  majority LA bitches hate word hella,1
yurustars one like arusan amp  temma talking game  loading screen appears  mi  oo loading screen  wha first stage cleared  loading screen  miyabi going talk loading screen  proceeds tease ,1
I never underfuckingstang dumb ass fucking niggers shout outs fucking day instagram  Oh fucking FUCK,1
No bitch  KILL YOSELF HOE DEAL WIT IT BITCH  FOH RT FUCK OBAMA  dumb ass nigger,1
Okay I feel bad bcs I literally forgot lushlino white bcs I remember ssd  Overuse aave ALOT  I called  ,1
Fuck pay cut ring  Guns butter lil dumb mothafuckas  Classic nigger shit  Less bread kuz want bragging rights league,1
Taking statue change anything current time  How many statues walked life actually stopped figure  You change past  focus black education  employment  changing hood culture ,1
In case message future kids  FUCK SHIT ASS BITCH NIGGER COOTIES,1
Lol mad bro nigga run country Again RT FUCK OBAMA  dumb ass nigger ,1
nigga r dumb fuck  Trade beats IPod  I know niggers stupid,1
This Will Be Obama 5th Year President Not 1st You Dumb Fuck  Now You Want To Change  I Do Understand Niggers ,1
pointed colored horrible term useamp  If really want know I suggest start googlin  structural racism ,1
I wanted read rest I read  white  I immediately knew going race win cuz white  Racism whites hating black colored people  Any time bring someone reason skin color become racist,1
niggers beat yo baby ass nigga fuck wrong yo dumb ass tryen us,1
I desire go black anything I Am saying need grace things made segregated times virtually choice  things meant help ease weight past creating opportunities poc  today ,1
Last tweet hair like girl  fuck nigger  walks  jalin  wtf jus say dumb fucking beaner  throws rock ,1
FUCK OBAMA  dumb ass nigger hater,1
You Mad  LMAO  Lmao RT FUCK OBAMA  dumb ass nigger  pictwittercomzXwORJ0Y,1
Just certain tacky ass black people act fucking dumb mean call us niggers  The fuck  ,1
Anonymous asked  nicki minaj nigger  keith urban dick slapped dumb fuck,1
Yo I like niggers Waka Flocka could get I dumb hoe Cuz nigga niggas want fuck Da lowest,1
FUCK OBAMA  dumb ass niggerlt  somebody punch bitch ,1
Fuck fake publicity dumb nigger ,1
 via  fuck dumb nigger  voted walker  still breathing  ,1
Florida horrible racism  I know I live  Also West Virginia  I get dark colored skin makes less human  It  Blacks people  BlackLivesMatters fuck think,1
I done PC  nigger dumb fuck  I said  I mean ,1
WHAT THE FUCK ARE YOU DUMB NIGGERS DOING GOING FOR 2 JESUS CHRIST FUCK YOU DUMBASS COACHES I LEGIT FEEL BAD FOR YOU FUCKING JACKASSES,1
follow back nigger I dumb fuck ,1
anybody give fuck follow  Dumb nigger ,1
Somebody get camera dumb nigger I flip fuck  Subban stupid piece shit,1
The past present black people  Can change anything legislatively  powers allow  Notice NRAs silence violent time ,1
fuck oreo one dumb nigger hit shit,1
talkin frank  dumb  say nigger  know want  fuck nigga get mentions ,1
Still president doe  FUCK OBAMA  dumb ass nigger,1
I absolutely hate dumb racist bf thing like dating one first place  Maybe cuz  ,1
R fuckin dumb  Go diet fat fuck RT Everybody get vote get nigger office ,1
Yes death sparked largest civil rights movement history  spreading across 52 states 17 countries  Focusing past criminality solve anything  plus look systematic abuse black people America  wonder criminal ,1
Everybody get vote get nigger office  wtf dumb ass bitch fuck romney hoe,1
This white bitch dumb fuck comment  Come round way sayin nigger hoe amp  celebratin death,1
You gone stop dumb shit  Letting niggers fuck credit lt  lt ,1
Pitbulls  Fuck Whoever Said Pitbulls Are  Nigger  Dogs  You Dumb Racist Fucks,1
That nigger dumb  RT  What fucks ,1
Bitter ass white people RT FUCK OBAMA  dumb ass nigger,1
nigger ya dumb fuck ,1
fuck nigger faggot dumb faggot,1
Frog unicycle meme  You niggers dumb fuck ,1
You mad  FUCK OBAMA  dumb ass nigger lol  Live love hate  4 years ago I probably would snapped 4 dis,1
dis bitch TL jus said  FUCK OBAMA  dumb ass nigger  drop jaws  smfh,1
FUCK OBAMA  dumb ass nigger I guess ignorance bliss,1
I remember happened past life I written time old messages Anything I 12 I blocked mind blur  I remember anything black,1
FUCK OBAMA  dumb ass nigger ignorance best  Smh,1
Any black man make disgusting comments dark skin women black man I stay away  You niggers mad quite creepy,1
Lol dumb fuck IfIWasWhiteForADay I call black ppls nigger xbox live,1
Red  Blue Balls  Games  Balls Air  Dances Dense  Dence  Dumb  Simple  shallow  Snakes face  anger issues  bumps roads  Friends  frogs  fools  dates beach  RV camping  Steven Jarrot  needle snakes  white slave niggers  trades fuck ,1
first impression  wish looked like youu nickname head  khush  I like  yess ever crush  naah color remind  bright yellow like one spread happiness,1
The word nigger racist af word nigga racist see difference dumb fuck,1
know uve ever slapped ruler teacher id let hisoka maybe even twice though think would instant kill first one,1
nigger lipped lmao bitch white fuck stfu sounded hella dumb  Lmao,1
The ignorance  Its around 101 years  Lmao  It called Negro Hymn  Just like Juneteenth  white people know mean exist ,1
Eat shit slut RT FUCK OBAMA  dumb ass nigger,1
I giving 1k free airtime First 10 people buy airtime ChipperApp  Download Playstore Apple store  one  reply screenshot airtime purchase get credited free 100 airtime,1
I totally believe racism exists  Would ignorant  But Because someone insensitive rude  would call racist  I got called Uncle Tom house negro  admitting class blacks highest crime rate  And know white person would ,1
Fuck nigger afford  oR even buy damn thing  Do time dumb ass niggers always wants something,1
fuck going miss dumb nigger like,1
FUCK OBAMA  dumb ass nigger bitch ,1
Racism alive south old white lady gonsay oh  soyou allcolored folk righ  Wtf mean I boutta call grandmoms turn lol ,1
fuck shit every nigga difference dumb smart nigger,1
many ugly GROWN ass niggers tl talking shit mocking big black girl disgusting small penis energy,1
You see though right  RT  FUCK OBAMA  dumb ass nigger ,1
If actually racist person would black man channel say sort dating  I watched whole video I see bit jeffree say anything remotely racist  I get said past really offensive and,1
He going say ni  dumb fuck  going say nigger  They different meanings ,1
Dead  oh smart gluepaste colored bitch  RT You say nigger amp  I  That racism  ,1
Niggas really thirsty  bitch call NIGGER twitter somehow get hard say want  dumb fucks,1
lol little girl ugly fuck talking like nigger grow  dumb ass kid via,1
We get top 4 though got top 3  Also Lecister fans piping sudden  youse one 1 first division title 100 years existence ,1
K  east indian  Not black  Turn nigger beats,1
FUCK OBAMA  dumb ass niggerlt  gt  He IS YOUR President  Show Some Respect ,1
white people invent nigger  dumb fuck defending something knows nothing,1
fave I follow anything I Am backing ignorance I Am explaining shame past celebrate growth especially considering proved support black community amp  tweet resurfaced,1
SAY NIGGER  When idubbz fucks another stupid  lying  hypocritical dumb youtuber exposes  Let Us see,1
ELP IS WEAK AZ FUCK  ALL THE BIG WORDS HE USES MAKES HIM LOOK DUMB  LIKE A SHOW OFF  ihe s saying  look niggers I Am smart slavi,1
FUCK YOU HOW DARE YOU CALL ME AND HANG UP AFTER I ASK A QUESTION  Dumb nigger,1
I wish I colored 2day  Dame cape town racism ,1
Negros lost There minds They think They go around And Say whatever They Want  Hell No I Slaves Profited Off Ghetto Scum  And Build Crap In This Country  100 million So called White people Do OWE,1
Democrats like talking empathy funny  You empathy  You spineless coward  Where empathy black children murdered past week black communities  You say anything killers black ,1
Nigga disrespectful word intentionally call black person nigger ignorant fuck  Dumb slut,1
I Am questioning even black  I never seen heard black person say call people niggers  And good reason  Pretty disgusting throwing word around  even black ,1
Nigger means ignorant dumb fuck ,1
Fuck doris ya dumb nigger,1
Ard well FUCK JAKEAR I AM NEVER TALKING TO THE THAT BITCH ASS PUSSY ASS MONSTERS INC ASS UGLLY ASS BITCH EVER AGAIN dumb ass NIGGER,1
righteously  FUCK OBAMA  dumb ass nigger,1
FUCK OBAMA  dumb ass nigger hold bitch wait one got damn minute,1
So I Am watching documentary Netflix called killed Malcolm X amp  one white reporters says something effect The speaker Negro refuses use last name  refers Malcolm X,1
Hahaha yurr madd RT FUCK OBAMA  dumb ass nigger lt  LMFAO  ,1
